family,context,strategy,eps,seed,rule_id,phase,action,transforms,msg,rule_text
XSS,calc,PP-Static,,2,548382,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+{1,}'+)|(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`]|(?:window|top|self|globalThis|document)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|[\]\)]\s*`|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:548382,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,603593,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+\\'+)|(\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*[(\`])|((window|top|self|globalThis|document|parent|frames|opener)\\s*\\[)|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\(|String\\.fromCharCode|[\\]\\)]\\s*`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:603593,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,191999,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink invocation or JS string breakout,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx \b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b|\\+\\'+|(window|top|self|globalThis|document)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\(|String\.fromCharCode|\]\s*`"" ""phase:2,deny,log,msg:'Detect JS execution sink invocation or JS string breakout',id:191999,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,499776,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:\\+['\""]|\\\\+['\""]|(?:window|top|self|globalThis|document|parent|frames|opener)\\s*\\[|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\(|String\\.fromCharCode|\\]\\s*`|\\)\\s*`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*\\(|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:499776,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,757334,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.constructor\b)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:757334,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,224955,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\[\]\.constructor\.constructor\s*\()"" ""phase:2,deny,log,id:224955,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace,msg:'Detect JS execution sink or JS string breakout'"""
XSS,calc,PP-Static,,2,807084,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx \b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b|\\+\'|(?:window|top|self|globalThis|document)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\(|String\.fromCharCode|\][\)`]"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:807084,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,86362,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx \b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*(\(|`)|\\+\'|(?:window|top|self|globalThis|document)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|[\]\)]\s*`|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:86362,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,377250,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+['\""]|\\\\+['\""]|(?:window|top|self|globalThis|document)\\s*\\[|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\(|String\\.fromCharCode|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*\\(|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:377250,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,13184,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+alert\\s*\\(|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*\\(|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*`|\\\\+'|\\b(window|top|self|globalThis|document|parent|frames|opener)\\s*\\[|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\(|String\\.fromCharCode|[\\]\\)]`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:13184,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,959671,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+{1,}'|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*(?:\(|`)|(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|\]\s*`|\)\s*`|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS',id:959671,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,711589,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)(?:\s*[\(`])|(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|[\]\)]\s*`|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:711589,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,700384,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx \b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b|\\+\'|(?:window|top|self|globalThis|document)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\(|String\.fromCharCode|\][`)]`"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS payload',id:700384,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,78623,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*(\(|`))|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`)"" ""phase:2,deny,log,id:78623,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace,msg:'Detect JS execution sink or JS-string breakout XSS payload'"""
XSS,calc,PP-Static,,2,630297,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS sink call or obfuscated invocation,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\'+|\\\\+\\')|\\b(alert|prompt|confirm|eval|setTimeout|setInterval|Function|constructor|write)\\s*([(`])|\\b(alert|prompt|confirm|eval|setTimeout|setInterval|Function|constructor|write)\\b|\\b(window|top|self|globalThis|document)\\s*\\[|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\(|String\\.fromCharCode|\\][`)]`"" ""phase:2,deny,log,msg:'Detect JS sink call or obfuscated invocation',id:630297,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,518559,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:\\+alert\\s*\\(|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*\\(|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*`|\\\\+')"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout',id:518559,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,979864,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink invocation or indirect call,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx \b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b"" ""phase:2,deny,log,msg:'Detect JS execution sink invocation or indirect call',id:979864,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,717581,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*(?:\(|`)|(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|[\]\)]`|(?:\balert\b|\bprompt\b|\bconfirm\b|\bprint\b|\beval\b|\bsetTimeout\b|\bsetInterval\b|\bFunction\b|\bconstructor\b|\bwrite\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:717581,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,361158,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink invocation or JS string breakout,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\\\+'|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:window|top|self|globalThis|document)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|[\]\)]\s*`|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b))"" ""phase:2,deny,log,msg:'Detect JS execution sink invocation or JS string breakout',id:361158,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,491616,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx \b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b|\\+{1,}\\'|(?:window|top|self|globalThis|document)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\(|String\.fromCharCode|\][\)`]\s*`"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:491616,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,289912,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink call or indirect invocation,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+{1,}|\\-{1,}|\\*{1,}|/{1,}|%|\\(|\\)|\\[|\\]|\\{|\\}|\\.|,|;|:|\\s)*(\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b)(\\s*|\\/\\*.*?\\*\\/)*(\\(|`)"" ""phase:2,deny,log,msg:'Detect JS execution sink call or indirect invocation',id:289912,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,930148,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+\\s*\\+|\\[\\s*\\]|\\.constructor\\b|String\\.fromCharCode|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*\\(|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b|\\\\+')"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS',id:930148,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,537329,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS sink invocation or JS-string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+|'|\""|\\)|\\])?(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*([(`])|\\\\+\'|(?:window|top|self|globalThis|document)\\s*\\[|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\(|String\\.fromCharCode|\\]\\s*`|\\)\\s*`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b"" ""phase:2,deny,log,msg:'Detect JS sink invocation or JS-string breakout XSS payload',id:537329,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,492681,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink invocation or JS-string breakout,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx ((?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`]|\\+')"" ""phase:2,deny,log,msg:'Detect JS execution sink invocation or JS-string breakout',id:492681,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,38865,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+\\'+|(?:window|top|self|globalThis|document)\\s*\\[|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\(|String\\.fromCharCode|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*\\(|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS payload',id:38865,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,93685,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+['\""]|\\\\+['\""]|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*[(]|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*`|\\b(window|top|self|globalThis|document|parent|frames|opener)\\s*\\[|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\(|String\\.fromCharCode|\\]\\s*`|\\)\\s*`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:93685,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,653284,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:\\\'+|\\+alert\\s*\\(|\\b(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*\\(|\\b(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*`|(?:window|top|self|globalThis|document)\\s*\\[|\\.constructor\\b|\\[\\]\\.constructor\\.constructor\\(|String\\.fromCharCode|\\]\\s*`|\\)\\s*`|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS payload',id:653284,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,800584,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS-string breakout XSS payload,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+\\s*\\+|\\(\\s*\\)|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\s*[\(`]|\\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\\b|\\\\+')"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS-string breakout XSS payload',id:800584,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,374523,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\s*[\(`])|(?:\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b)|(?:\b(window|top|self|globalThis|document|parent|frames|opener)\s*\[)|(?:\.constructor\b)|(?:\[\]\.constructor\.constructor\s*\()|(?:String\.fromCharCode)|(?:[\]\)]\s*`)"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:374523,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
XSS,calc,PP-Static,,2,192137,phase:2,deny,t:urlDecodeUni|t:htmlEntityDecode|t:jsDecode|t:compressWhitespace,Detect JS execution sink or JS string breakout XSS,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (\\+'){1,}|(?:alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)(?:\s*[\(`])|(?:window|top|self|globalThis|document|parent|frames|opener)\s*\[|\.constructor\b|\[\]\.constructor\.constructor\s*\(|String\.fromCharCode|\][\)`]\s*`|\b(alert|prompt|confirm|print|eval|setTimeout|setInterval|Function|constructor|write)\b"" ""phase:2,deny,log,msg:'Detect JS execution sink or JS string breakout XSS',id:192137,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:compressWhitespace"""
